TRAIN,source/sorting_line/cam320x240-CRACK-1665133814616.jpeg,CRACK,0.25,0.03,,,0.8,0.75,,
TEST,source/sorting_line/cam320x240-CRACK-1665133814616.jpeg,CRACK,0.25,0.03,,,0.8,0.75,,
VALIDATION,source/sorting_line/cam320x240-CRACK-1665133814616.jpeg,CRACK,0.25,0.03,,,0.8,0.75,,
TRAIN,source/sorting_line/cam320x240-CRACK-1665133815720.jpeg,CRACK,0.22,0.12,,,0.77,0.85,,
TEST,source/sorting_line/cam320x240-CRACK-1665133815720.jpeg,CRACK,0.22,0.12,,,0.77,0.85,,
VALIDATION,source/sorting_line/cam320x240-CRACK-1665133815720.jpeg,CRACK,0.22,0.12,,,0.77,0.85,,
TRAIN,source/sorting_line/cam320x240-CRACK-1665133822350.jpeg,CRACK,0.22,0.04,,,0.76,0.76,,
TEST,source/sorting_line/cam320x240-CRACK-1665133822350.jpeg,CRACK,0.22,0.04,,,0.76,0.76,,
VALIDATION,source/sorting_line/cam320x240-CRACK-1665133822350.jpeg,CRACK,0.22,0.04,,,0.76,0.76,,
TRAIN,source/sorting_line/cam320x240-CRACK-1665133824558.jpeg,CRACK,0.24,0.03,,,0.78,0.76,,
TEST,source/sorting_line/cam320x240-CRACK-1665133824558.jpeg,CRACK,0.24,0.03,,,0.78,0.76,,
VALIDATION,source/sorting_line/cam320x240-CRACK-1665133824558.jpeg,CRACK,0.24,0.03,,,0.78,0.76,,
TRAIN,source/sorting_line/cam320x240-CRACK-1665133825663.jpeg,CRACK,0.29,0.05,,,0.84,0.78,,
TEST,source/sorting_line/cam320x240-CRACK-1665133825663.jpeg,CRACK,0.29,0.05,,,0.84,0.78,,
VALIDATION,source/sorting_line/cam320x240-CRACK-1665133825663.jpeg,CRACK,0.29,0.05,,,0.84,0.78,,
TRAIN,source/sorting_line/cam320x240-CRACK-1665133834504.jpeg,CRACK,0.25,0.03,,,0.8,0.76,,
TEST,source/sorting_line/cam320x240-CRACK-1665133834504.jpeg,CRACK,0.25,0.03,,,0.8,0.76,,
VALIDATION,source/sorting_line/cam320x240-CRACK-1665133834504.jpeg,CRACK,0.25,0.03,,,0.8,0.76,,
TRAIN,source/sorting_line/cam320x240-CRACK-1665133836710.jpeg,CRACK,0.21,0.05,,,0.76,0.77,,
TEST,source/sorting_line/cam320x240-CRACK-1665133836710.jpeg,CRACK,0.21,0.05,,,0.76,0.77,,
VALIDATION,source/sorting_line/cam320x240-CRACK-1665133836710.jpeg,CRACK,0.21,0.05,,,0.76,0.77,,
TRAIN,source/sorting_line/cam320x240-CRACK-1665133837816.jpeg,CRACK,0.27,0.03,,,0.8,0.76,,
TEST,source/sorting_line/cam320x240-CRACK-1665133837816.jpeg,CRACK,0.27,0.03,,,0.8,0.76,,
VALIDATION,source/sorting_line/cam320x240-CRACK-1665133837816.jpeg,CRACK,0.27,0.03,,,0.8,0.76,,
TRAIN,source/sorting_line/cam320x240-CRACK-1665133842234.jpeg,CRACK,0.19,0.06,,,0.74,0.78,,
TEST,source/sorting_line/cam320x240-CRACK-1665133842234.jpeg,CRACK,0.19,0.06,,,0.74,0.78,,
VALIDATION,source/sorting_line/cam320x240-CRACK-1665133842234.jpeg,CRACK,0.19,0.06,,,0.74,0.78,,
TRAIN,source/sorting_line/cam320x240-CRACK-1665133843336.jpeg,CRACK,0.35,0.05,,,0.89,0.78,,
TEST,source/sorting_line/cam320x240-CRACK-1665133843336.jpeg,CRACK,0.35,0.05,,,0.89,0.78,,
VALIDATION,source/sorting_line/cam320x240-CRACK-1665133843336.jpeg,CRACK,0.35,0.05,,,0.89,0.78,,
TRAIN,source/sorting_line/cam320x240-CRACK-1665133844438.jpeg,CRACK,0.21,0.05,,,0.76,0.78,,
TEST,source/sorting_line/cam320x240-CRACK-1665133844438.jpeg,CRACK,0.21,0.05,,,0.76,0.78,,
VALIDATION,source/sorting_line/cam320x240-CRACK-1665133844438.jpeg,CRACK,0.21,0.05,,,0.76,0.78,,
TRAIN,source/sorting_line/cam320x240-CRACK-1665133847752.jpeg,CRACK,0.22,0.05,,,0.77,0.78,,
TEST,source/sorting_line/cam320x240-CRACK-1665133847752.jpeg,CRACK,0.22,0.05,,,0.77,0.78,,
VALIDATION,source/sorting_line/cam320x240-CRACK-1665133847752.jpeg,CRACK,0.22,0.05,,,0.77,0.78,,
TRAIN,source/sorting_line/cam320x240-CRACK-1665133849959.jpeg,CRACK,0.19,0.05,,,0.74,0.78,,
TEST,source/sorting_line/cam320x240-CRACK-1665133849959.jpeg,CRACK,0.19,0.05,,,0.74,0.78,,
VALIDATION,source/sorting_line/cam320x240-CRACK-1665133849959.jpeg,CRACK,0.19,0.05,,,0.74,0.78,,
TRAIN,source/sorting_line/cam320x240-CRACK-1665133863219.jpeg,CRACK,0.2,0.04,,,0.75,0.76,,
TEST,source/sorting_line/cam320x240-CRACK-1665133863219.jpeg,CRACK,0.2,0.04,,,0.75,0.76,,
VALIDATION,source/sorting_line/cam320x240-CRACK-1665133863219.jpeg,CRACK,0.2,0.04,,,0.75,0.76,,
TRAIN,source/sorting_line/cam320x240-CRACK-1665133866532.jpeg,CRACK,0.25,0.05,,,0.8,0.78,,
TEST,source/sorting_line/cam320x240-CRACK-1665133866532.jpeg,CRACK,0.25,0.05,,,0.8,0.78,,
VALIDATION,source/sorting_line/cam320x240-CRACK-1665133866532.jpeg,CRACK,0.25,0.05,,,0.8,0.78,,
TRAIN,source/sorting_line/cam320x240-CRACK-1665133868743.jpeg,CRACK,0.21,0.05,,,0.76,0.77,,
TEST,source/sorting_line/cam320x240-CRACK-1665133868743.jpeg,CRACK,0.21,0.05,,,0.76,0.77,,
VALIDATION,source/sorting_line/cam320x240-CRACK-1665133868743.jpeg,CRACK,0.21,0.05,,,0.76,0.77,,
TRAIN,source/sorting_line/cam320x240-CRACK-1665133874264.jpeg,CRACK,0.23,0.09,,,0.77,0.82,,
TEST,source/sorting_line/cam320x240-CRACK-1665133874264.jpeg,CRACK,0.23,0.09,,,0.77,0.82,,
VALIDATION,source/sorting_line/cam320x240-CRACK-1665133874264.jpeg,CRACK,0.23,0.09,,,0.77,0.82,,
TRAIN,source/sorting_line/cam320x240-CRACK-1665133875371.jpeg,CRACK,0.24,0.04,,,0.79,0.76,,
TEST,source/sorting_line/cam320x240-CRACK-1665133875371.jpeg,CRACK,0.24,0.04,,,0.79,0.76,,
VALIDATION,source/sorting_line/cam320x240-CRACK-1665133875371.jpeg,CRACK,0.24,0.04,,,0.79,0.76,,
TRAIN,source/sorting_line/cam320x240-CRACK-1665133876476.jpeg,CRACK,0.24,0.07,,,0.79,0.8,,
TEST,source/sorting_line/cam320x240-CRACK-1665133876476.jpeg,CRACK,0.24,0.07,,,0.79,0.8,,
VALIDATION,source/sorting_line/cam320x240-CRACK-1665133876476.jpeg,CRACK,0.24,0.07,,,0.79,0.8,,
TRAIN,source/sorting_line/cam320x240-CRACK-1665133880888.jpeg,CRACK,0.2,0.08,,,0.75,0.81,,
TEST,source/sorting_line/cam320x240-CRACK-1665133880888.jpeg,CRACK,0.2,0.08,,,0.75,0.81,,
VALIDATION,source/sorting_line/cam320x240-CRACK-1665133880888.jpeg,CRACK,0.2,0.08,,,0.75,0.81,,
TRAIN,source/sorting_line/cam320x240-CRACK-1665133884207.jpeg,CRACK,0.2,0.04,,,0.75,0.76,,
TEST,source/sorting_line/cam320x240-CRACK-1665133884207.jpeg,CRACK,0.2,0.04,,,0.75,0.76,,
VALIDATION,source/sorting_line/cam320x240-CRACK-1665133884207.jpeg,CRACK,0.2,0.04,,,0.75,0.76,,
TRAIN,source/sorting_line/cam320x240-CRACK-1665133885313.jpeg,CRACK,0.24,0.04,,,0.79,0.77,,
TEST,source/sorting_line/cam320x240-CRACK-1665133885313.jpeg,CRACK,0.24,0.04,,,0.79,0.77,,
VALIDATION,source/sorting_line/cam320x240-CRACK-1665133885313.jpeg,CRACK,0.24,0.04,,,0.79,0.77,,
TRAIN,source/sorting_line/cam320x240-CRACK-1665133886415.jpeg,CRACK,0.23,0.04,,,0.79,0.76,,
TEST,source/sorting_line/cam320x240-CRACK-1665133886415.jpeg,CRACK,0.23,0.04,,,0.79,0.76,,
VALIDATION,source/sorting_line/cam320x240-CRACK-1665133886415.jpeg,CRACK,0.23,0.04,,,0.79,0.76,,
TRAIN,source/sorting_line/cam320x240-CRACK-1665133890831.jpeg,CRACK,0.16,0.06,,,0.71,0.78,,
TEST,source/sorting_line/cam320x240-CRACK-1665133890831.jpeg,CRACK,0.16,0.06,,,0.71,0.78,,
VALIDATION,source/sorting_line/cam320x240-CRACK-1665133890831.jpeg,CRACK,0.16,0.06,,,0.71,0.78,,
TRAIN,source/sorting_line/cam320x240-CRACK-1665133895249.jpeg,CRACK,0.18,0.06,,,0.73,0.79,,
TEST,source/sorting_line/cam320x240-CRACK-1665133895249.jpeg,CRACK,0.18,0.06,,,0.73,0.79,,
VALIDATION,source/sorting_line/cam320x240-CRACK-1665133895249.jpeg,CRACK,0.18,0.06,,,0.73,0.79,,
TRAIN,source/sorting_line/cam320x240-CRACK-1665133901877.jpeg,CRACK,0.22,0.1,,,0.77,0.82,,
TEST,source/sorting_line/cam320x240-CRACK-1665133901877.jpeg,CRACK,0.22,0.1,,,0.77,0.82,,
VALIDATION,source/sorting_line/cam320x240-CRACK-1665133901877.jpeg,CRACK,0.22,0.1,,,0.77,0.82,,
TRAIN,source/sorting_line/cam320x240-CRACK-1665133904086.jpeg,CRACK,0.21,0.09,,,0.75,0.82,,
TEST,source/sorting_line/cam320x240-CRACK-1665133904086.jpeg,CRACK,0.21,0.09,,,0.75,0.82,,
VALIDATION,source/sorting_line/cam320x240-CRACK-1665133904086.jpeg,CRACK,0.21,0.09,,,0.75,0.82,,
TRAIN,source/sorting_line/cam320x240-CRACK-1665133906292.jpeg,CRACK,0.23,0.03,,,0.78,0.75,,
TEST,source/sorting_line/cam320x240-CRACK-1665133906292.jpeg,CRACK,0.23,0.03,,,0.78,0.75,,
VALIDATION,source/sorting_line/cam320x240-CRACK-1665133906292.jpeg,CRACK,0.23,0.03,,,0.78,0.75,,
TRAIN,source/sorting_line/cam320x240-CRACK-1665133911811.jpeg,CRACK,0.28,0.03,,,0.84,0.76,,
TEST,source/sorting_line/cam320x240-CRACK-1665133911811.jpeg,CRACK,0.28,0.03,,,0.84,0.76,,
VALIDATION,source/sorting_line/cam320x240-CRACK-1665133911811.jpeg,CRACK,0.28,0.03,,,0.84,0.76,,
TRAIN,source/sorting_line/cam320x240-CRACK-1665133919549.jpeg,CRACK,0.24,0.08,,,0.79,0.81,,
TEST,source/sorting_line/cam320x240-CRACK-1665133919549.jpeg,CRACK,0.24,0.08,,,0.79,0.81,,
VALIDATION,source/sorting_line/cam320x240-CRACK-1665133919549.jpeg,CRACK,0.24,0.08,,,0.79,0.81,,
TRAIN,source/sorting_line/cam320x240-CRACK-1665133923968.jpeg,CRACK,0.0,0.05,,,0.54,0.78,,
TEST,source/sorting_line/cam320x240-CRACK-1665133923968.jpeg,CRACK,0.0,0.05,,,0.54,0.78,,
VALIDATION,source/sorting_line/cam320x240-CRACK-1665133923968.jpeg,CRACK,0.0,0.05,,,0.54,0.78,,
TRAIN,source/sorting_line/cam320x240-CRACK-1665133925074.jpeg,CRACK,0.2,0.04,,,0.74,0.77,,
TEST,source/sorting_line/cam320x240-CRACK-1665133925074.jpeg,CRACK,0.2,0.04,,,0.74,0.77,,
VALIDATION,source/sorting_line/cam320x240-CRACK-1665133925074.jpeg,CRACK,0.2,0.04,,,0.74,0.77,,
TRAIN,source/sorting_line/cam320x240-CRACK-1665133928391.jpeg,CRACK,0.17,0.12,,,0.71,0.85,,
TEST,source/sorting_line/cam320x240-CRACK-1665133928391.jpeg,CRACK,0.17,0.12,,,0.71,0.85,,
VALIDATION,source/sorting_line/cam320x240-CRACK-1665133928391.jpeg,CRACK,0.17,0.12,,,0.71,0.85,,
TRAIN,source/sorting_line/cam320x240-CRACK-1665133932815.jpeg,CRACK,0.29,0.09,,,0.84,0.82,,
TEST,source/sorting_line/cam320x240-CRACK-1665133932815.jpeg,CRACK,0.29,0.09,,,0.84,0.82,,
VALIDATION,source/sorting_line/cam320x240-CRACK-1665133932815.jpeg,CRACK,0.29,0.09,,,0.84,0.82,,
TRAIN,source/sorting_line/cam320x240-CRACK-1665133933921.jpeg,CRACK,0.22,0.14,,,0.76,0.86,,
TEST,source/sorting_line/cam320x240-CRACK-1665133933921.jpeg,CRACK,0.22,0.14,,,0.76,0.86,,
VALIDATION,source/sorting_line/cam320x240-CRACK-1665133933921.jpeg,CRACK,0.22,0.14,,,0.76,0.86,,
TRAIN,source/sorting_line/cam320x240-CRACK-1665133937236.jpeg,CRACK,0.27,0.03,,,0.82,0.75,,
TEST,source/sorting_line/cam320x240-CRACK-1665133937236.jpeg,CRACK,0.27,0.03,,,0.82,0.75,,
VALIDATION,source/sorting_line/cam320x240-CRACK-1665133937236.jpeg,CRACK,0.27,0.03,,,0.82,0.75,,
TRAIN,source/sorting_line/cam320x240-CRACK-1665133938342.jpeg,CRACK,0.24,0.04,,,0.79,0.77,,
TEST,source/sorting_line/cam320x240-CRACK-1665133938342.jpeg,CRACK,0.24,0.04,,,0.79,0.77,,
VALIDATION,source/sorting_line/cam320x240-CRACK-1665133938342.jpeg,CRACK,0.24,0.04,,,0.79,0.77,,
TRAIN,source/sorting_line/cam320x240-CRACK-1665133939448.jpeg,CRACK,0.23,0.08,,,0.78,0.82,,
TEST,source/sorting_line/cam320x240-CRACK-1665133939448.jpeg,CRACK,0.23,0.08,,,0.78,0.82,,
VALIDATION,source/sorting_line/cam320x240-CRACK-1665133939448.jpeg,CRACK,0.23,0.08,,,0.78,0.82,,
TRAIN,source/sorting_line/cam320x240-CRACK-1665133940555.jpeg,CRACK,0.21,0.12,,,0.76,0.85,,
TEST,source/sorting_line/cam320x240-CRACK-1665133940555.jpeg,CRACK,0.21,0.12,,,0.76,0.85,,
VALIDATION,source/sorting_line/cam320x240-CRACK-1665133940555.jpeg,CRACK,0.21,0.12,,,0.76,0.85,,
TRAIN,source/sorting_line/cam320x240-CRACK-1665133942760.jpeg,CRACK,0.2,0.05,,,0.74,0.78,,
TEST,source/sorting_line/cam320x240-CRACK-1665133942760.jpeg,CRACK,0.2,0.05,,,0.74,0.78,,
VALIDATION,source/sorting_line/cam320x240-CRACK-1665133942760.jpeg,CRACK,0.2,0.05,,,0.74,0.78,,
TRAIN,source/sorting_line/cam320x240-CRACK-1665133948287.jpeg,CRACK,0.24,0.04,,,0.79,0.77,,
TEST,source/sorting_line/cam320x240-CRACK-1665133948287.jpeg,CRACK,0.24,0.04,,,0.79,0.77,,
VALIDATION,source/sorting_line/cam320x240-CRACK-1665133948287.jpeg,CRACK,0.24,0.04,,,0.79,0.77,,
TRAIN,source/sorting_line/cam320x240-CRACK-1665133949392.jpeg,CRACK,0.25,0.07,,,0.8,0.8,,
TEST,source/sorting_line/cam320x240-CRACK-1665133949392.jpeg,CRACK,0.25,0.07,,,0.8,0.8,,
VALIDATION,source/sorting_line/cam320x240-CRACK-1665133949392.jpeg,CRACK,0.25,0.07,,,0.8,0.8,,
TRAIN,source/sorting_line/cam320x240-CRACK-1665133952703.jpeg,CRACK,0.22,0.14,,,0.77,0.86,,
TEST,source/sorting_line/cam320x240-CRACK-1665133952703.jpeg,CRACK,0.22,0.14,,,0.77,0.86,,
VALIDATION,source/sorting_line/cam320x240-CRACK-1665133952703.jpeg,CRACK,0.22,0.14,,,0.77,0.86,,
TRAIN,source/sorting_line/cam320x240-CRACK-1665133954917.jpeg,CRACK,0.22,0.05,,,0.76,0.78,,
TEST,source/sorting_line/cam320x240-CRACK-1665133954917.jpeg,CRACK,0.22,0.05,,,0.76,0.78,,
VALIDATION,source/sorting_line/cam320x240-CRACK-1665133954917.jpeg,CRACK,0.22,0.05,,,0.76,0.78,,
TRAIN,source/sorting_line/cam320x240-CRACK-1665133956021.jpeg,CRACK,0.26,0.03,,,0.81,0.76,,
TEST,source/sorting_line/cam320x240-CRACK-1665133956021.jpeg,CRACK,0.26,0.03,,,0.81,0.76,,
VALIDATION,source/sorting_line/cam320x240-CRACK-1665133956021.jpeg,CRACK,0.26,0.03,,,0.81,0.76,,
TRAIN,source/sorting_line/cam320x240-CRACK-1665133957124.jpeg,CRACK,0.2,0.05,,,0.74,0.78,,
TEST,source/sorting_line/cam320x240-CRACK-1665133957124.jpeg,CRACK,0.2,0.05,,,0.74,0.78,,
VALIDATION,source/sorting_line/cam320x240-CRACK-1665133957124.jpeg,CRACK,0.2,0.05,,,0.74,0.78,,
TRAIN,source/sorting_line/cam320x240-CRACK-1665133958227.jpeg,CRACK,0.2,0.05,,,0.74,0.78,,
TEST,source/sorting_line/cam320x240-CRACK-1665133958227.jpeg,CRACK,0.2,0.05,,,0.74,0.78,,
VALIDATION,source/sorting_line/cam320x240-CRACK-1665133958227.jpeg,CRACK,0.2,0.05,,,0.74,0.78,,
TRAIN,source/sorting_line/cam320x240-CRACK-1665133959330.jpeg,CRACK,0.26,0.06,,,0.81,0.78,,
TEST,source/sorting_line/cam320x240-CRACK-1665133959330.jpeg,CRACK,0.26,0.06,,,0.81,0.78,,
VALIDATION,source/sorting_line/cam320x240-CRACK-1665133959330.jpeg,CRACK,0.26,0.06,,,0.81,0.78,,
TRAIN,source/sorting_line/cam320x240-CRACK-1665133964856.jpeg,CRACK,0.2,0.08,,,0.75,0.81,,
TEST,source/sorting_line/cam320x240-CRACK-1665133964856.jpeg,CRACK,0.2,0.08,,,0.75,0.81,,
VALIDATION,source/sorting_line/cam320x240-CRACK-1665133964856.jpeg,CRACK,0.2,0.08,,,0.75,0.81,,
TRAIN,source/sorting_line/cam320x240-CRACK-1665133967066.jpeg,CRACK,0.22,0.07,,,0.77,0.8,,
TEST,source/sorting_line/cam320x240-CRACK-1665133967066.jpeg,CRACK,0.22,0.07,,,0.77,0.8,,
VALIDATION,source/sorting_line/cam320x240-CRACK-1665133967066.jpeg,CRACK,0.22,0.07,,,0.77,0.8,,
TRAIN,source/sorting_line/cam320x240-CRACK-1665133969276.jpeg,CRACK,0.2,0.1,,,0.74,0.83,,
TEST,source/sorting_line/cam320x240-CRACK-1665133969276.jpeg,CRACK,0.2,0.1,,,0.74,0.83,,
VALIDATION,source/sorting_line/cam320x240-CRACK-1665133969276.jpeg,CRACK,0.2,0.1,,,0.74,0.83,,
TRAIN,source/sorting_line/cam320x240-CRACK-1665133971482.jpeg,CRACK,0.19,0.05,,,0.74,0.78,,
TEST,source/sorting_line/cam320x240-CRACK-1665133971482.jpeg,CRACK,0.19,0.05,,,0.74,0.78,,
VALIDATION,source/sorting_line/cam320x240-CRACK-1665133971482.jpeg,CRACK,0.19,0.05,,,0.74,0.78,,
TRAIN,source/sorting_line/cam320x240-CRACK-1665133980326.jpeg,CRACK,0.21,0.04,,,0.76,0.78,,
TEST,source/sorting_line/cam320x240-CRACK-1665133980326.jpeg,CRACK,0.21,0.04,,,0.76,0.78,,
VALIDATION,source/sorting_line/cam320x240-CRACK-1665133980326.jpeg,CRACK,0.21,0.04,,,0.76,0.78,,
TRAIN,source/sorting_line/cam320x240-CRACK-1665133984743.jpeg,CRACK,0.16,0.03,,,0.71,0.76,,
TEST,source/sorting_line/cam320x240-CRACK-1665133984743.jpeg,CRACK,0.16,0.03,,,0.71,0.76,,
VALIDATION,source/sorting_line/cam320x240-CRACK-1665133984743.jpeg,CRACK,0.16,0.03,,,0.71,0.76,,
TRAIN,source/sorting_line/cam320x240-MIPO1-1665133295162.jpeg,MIPO1,0.21,0.05,,,0.76,0.78,,
TEST,source/sorting_line/cam320x240-MIPO1-1665133295162.jpeg,MIPO1,0.21,0.05,,,0.76,0.78,,
VALIDATION,source/sorting_line/cam320x240-MIPO1-1665133295162.jpeg,MIPO1,0.21,0.05,,,0.76,0.78,,
TRAIN,source/sorting_line/cam320x240-MIPO1-1665133303997.jpeg,MIPO1,0.26,0.06,,,0.81,0.78,,
TEST,source/sorting_line/cam320x240-MIPO1-1665133303997.jpeg,MIPO1,0.26,0.06,,,0.81,0.78,,
VALIDATION,source/sorting_line/cam320x240-MIPO1-1665133303997.jpeg,MIPO1,0.26,0.06,,,0.81,0.78,,
TRAIN,source/sorting_line/cam320x240-MIPO1-1665133305104.jpeg,MIPO1,0.25,0.04,,,0.8,0.77,,
TEST,source/sorting_line/cam320x240-MIPO1-1665133305104.jpeg,MIPO1,0.25,0.04,,,0.8,0.77,,
VALIDATION,source/sorting_line/cam320x240-MIPO1-1665133305104.jpeg,MIPO1,0.25,0.04,,,0.8,0.77,,
TRAIN,source/sorting_line/cam320x240-MIPO1-1665133355930.jpeg,MIPO1,0.24,0.08,,,0.79,0.81,,
TEST,source/sorting_line/cam320x240-MIPO1-1665133355930.jpeg,MIPO1,0.24,0.08,,,0.79,0.81,,
VALIDATION,source/sorting_line/cam320x240-MIPO1-1665133355930.jpeg,MIPO1,0.24,0.08,,,0.79,0.81,,
TRAIN,source/sorting_line/cam320x240-MIPO1-1665133362555.jpeg,MIPO1,0.23,0.1,,,0.78,0.82,,
TEST,source/sorting_line/cam320x240-MIPO1-1665133362555.jpeg,MIPO1,0.23,0.1,,,0.78,0.82,,
VALIDATION,source/sorting_line/cam320x240-MIPO1-1665133362555.jpeg,MIPO1,0.23,0.1,,,0.78,0.82,,
TRAIN,source/sorting_line/cam320x240-MIPO1-1665133379120.jpeg,MIPO1,0.13,0.08,,,0.68,0.81,,
TEST,source/sorting_line/cam320x240-MIPO1-1665133379120.jpeg,MIPO1,0.13,0.08,,,0.68,0.81,,
VALIDATION,source/sorting_line/cam320x240-MIPO1-1665133379120.jpeg,MIPO1,0.13,0.08,,,0.68,0.81,,
TRAIN,source/sorting_line/cam320x240-MIPO1-1665133384651.jpeg,MIPO1,0.26,0.06,,,0.81,0.78,,
TEST,source/sorting_line/cam320x240-MIPO1-1665133384651.jpeg,MIPO1,0.26,0.06,,,0.81,0.78,,
VALIDATION,source/sorting_line/cam320x240-MIPO1-1665133384651.jpeg,MIPO1,0.26,0.06,,,0.81,0.78,,
TRAIN,source/sorting_line/cam320x240-MIPO1-1665133415586.jpeg,MIPO1,0.27,0.08,,,0.81,0.81,,
TEST,source/sorting_line/cam320x240-MIPO1-1665133415586.jpeg,MIPO1,0.27,0.08,,,0.81,0.81,,
VALIDATION,source/sorting_line/cam320x240-MIPO1-1665133415586.jpeg,MIPO1,0.27,0.08,,,0.81,0.81,,
TRAIN,source/sorting_line/cam320x240-MIPO1-1665133426641.jpeg,MIPO1,0.21,0.05,,,0.76,0.78,,
TEST,source/sorting_line/cam320x240-MIPO1-1665133426641.jpeg,MIPO1,0.21,0.05,,,0.76,0.78,,
VALIDATION,source/sorting_line/cam320x240-MIPO1-1665133426641.jpeg,MIPO1,0.21,0.05,,,0.76,0.78,,
TRAIN,source/sorting_line/cam320x240-MIPO1-1665133441017.jpeg,MIPO1,0.27,0.07,,,0.81,0.8,,
TEST,source/sorting_line/cam320x240-MIPO1-1665133441017.jpeg,MIPO1,0.27,0.07,,,0.81,0.8,,
VALIDATION,source/sorting_line/cam320x240-MIPO1-1665133441017.jpeg,MIPO1,0.27,0.07,,,0.81,0.8,,
TRAIN,source/sorting_line/cam320x240-MIPO1-1665133448749.jpeg,MIPO1,0.2,0.07,,,0.75,0.8,,
TEST,source/sorting_line/cam320x240-MIPO1-1665133448749.jpeg,MIPO1,0.2,0.07,,,0.75,0.8,,
VALIDATION,source/sorting_line/cam320x240-MIPO1-1665133448749.jpeg,MIPO1,0.2,0.07,,,0.75,0.8,,
TRAIN,source/sorting_line/cam320x240-MIPO1-1665133459794.jpeg,MIPO1,0.26,0.06,,,0.81,0.78,,
TEST,source/sorting_line/cam320x240-MIPO1-1665133459794.jpeg,MIPO1,0.26,0.06,,,0.81,0.78,,
VALIDATION,source/sorting_line/cam320x240-MIPO1-1665133459794.jpeg,MIPO1,0.26,0.06,,,0.81,0.78,,
TRAIN,source/sorting_line/cam320x240-MIPO1-1665133460900.jpeg,MIPO1,0.21,0.05,,,0.76,0.78,,
TEST,source/sorting_line/cam320x240-MIPO1-1665133460900.jpeg,MIPO1,0.21,0.05,,,0.76,0.78,,
VALIDATION,source/sorting_line/cam320x240-MIPO1-1665133460900.jpeg,MIPO1,0.21,0.05,,,0.76,0.78,,
TRAIN,source/sorting_line/cam320x240-MIPO1-1665133462007.jpeg,MIPO1,0.25,0.04,,,0.8,0.77,,
TEST,source/sorting_line/cam320x240-MIPO1-1665133462007.jpeg,MIPO1,0.25,0.04,,,0.8,0.77,,
VALIDATION,source/sorting_line/cam320x240-MIPO1-1665133462007.jpeg,MIPO1,0.25,0.04,,,0.8,0.77,,
TRAIN,source/sorting_line/cam320x240-MIPO1-1665133480796.jpeg,MIPO1,0.22,0.06,,,0.76,0.78,,
TEST,source/sorting_line/cam320x240-MIPO1-1665133480796.jpeg,MIPO1,0.22,0.06,,,0.76,0.78,,
VALIDATION,source/sorting_line/cam320x240-MIPO1-1665133480796.jpeg,MIPO1,0.22,0.06,,,0.76,0.78,,
TRAIN,source/sorting_line/cam320x240-MIPO1-1665133503994.jpeg,MIPO1,0.21,0.05,,,0.76,0.78,,
TEST,source/sorting_line/cam320x240-MIPO1-1665133503994.jpeg,MIPO1,0.21,0.05,,,0.76,0.78,,
VALIDATION,source/sorting_line/cam320x240-MIPO1-1665133503994.jpeg,MIPO1,0.21,0.05,,,0.76,0.78,,
TRAIN,source/sorting_line/cam320x240-MIPO1-1665133536015.jpeg,MIPO1,0.13,0.08,,,0.68,0.81,,
TEST,source/sorting_line/cam320x240-MIPO1-1665133536015.jpeg,MIPO1,0.13,0.08,,,0.68,0.81,,
VALIDATION,source/sorting_line/cam320x240-MIPO1-1665133536015.jpeg,MIPO1,0.13,0.08,,,0.68,0.81,,
TRAIN,source/sorting_line/cam320x240-MIPO1-1665133539331.jpeg,MIPO1,0.25,0.05,,,0.8,0.78,,
TEST,source/sorting_line/cam320x240-MIPO1-1665133539331.jpeg,MIPO1,0.25,0.05,,,0.8,0.78,,
VALIDATION,source/sorting_line/cam320x240-MIPO1-1665133539331.jpeg,MIPO1,0.25,0.05,,,0.8,0.78,,
TRAIN,source/sorting_line/cam320x240-MIPO1-1665133540438.jpeg,MIPO1,0.25,0.03,,,0.8,0.77,,
TEST,source/sorting_line/cam320x240-MIPO1-1665133540438.jpeg,MIPO1,0.25,0.03,,,0.8,0.77,,
VALIDATION,source/sorting_line/cam320x240-MIPO1-1665133540438.jpeg,MIPO1,0.25,0.03,,,0.8,0.77,,
TRAIN,source/sorting_line/cam320x240-MIPO1-1665133576892.jpeg,MIPO1,0.2,0.09,,,0.74,0.82,,
TEST,source/sorting_line/cam320x240-MIPO1-1665133576892.jpeg,MIPO1,0.2,0.09,,,0.74,0.82,,
VALIDATION,source/sorting_line/cam320x240-MIPO1-1665133576892.jpeg,MIPO1,0.2,0.09,,,0.74,0.82,,
TRAIN,source/sorting_line/cam320x240-MIPO1-1665133605608.jpeg,MIPO1,0.26,0.06,,,0.81,0.78,,
TEST,source/sorting_line/cam320x240-MIPO1-1665133605608.jpeg,MIPO1,0.26,0.06,,,0.81,0.78,,
VALIDATION,source/sorting_line/cam320x240-MIPO1-1665133605608.jpeg,MIPO1,0.26,0.06,,,0.81,0.78,,
TRAIN,source/sorting_line/cam320x240-MIPO1-1665133607815.jpeg,MIPO1,0.21,0.05,,,0.76,0.78,,
TEST,source/sorting_line/cam320x240-MIPO1-1665133607815.jpeg,MIPO1,0.21,0.05,,,0.76,0.78,,
VALIDATION,source/sorting_line/cam320x240-MIPO1-1665133607815.jpeg,MIPO1,0.21,0.05,,,0.76,0.78,,
